ID,Sex,Genetic_line,Replicate,Treatment,Date of Eclosion,Date of Death,Group
WT_FW1_21,M,WT_1,1,FW,6/9/2023,13/9/2023,WT_FW
WT_FW1_23,F,WT_1,1,FW,6/9/2023,16/9/2023,WT_FW
WT_FW1_24,M,WT_1,1,FW,7/9/2023,,WT_FW
WT_FW1_25,F,WT_1,1,FW,7/9/2023,14/9/2023,WT_FW
WT_FW1_26,M,WT_1,1,FW,6/9/2023,17/9/2023,WT_FW
WT_FW1_27,M,WT_1,1,FW,6/9/2023,13/9/2023,WT_FW
WT_FW1_28,M,WT_1,1,FW,6/9/2023,13/9/2023,WT_FW
WT_FW1_29,M,WT_1,1,FW,7/9/2023,,WT_FW
WT_FW1_30,M,WT_1,1,FW,6/9/2023,16/9/2023,WT_FW
WT_FW1_31,F,WT_1,1,FW,5/9/2023,,WT_FW
WT_FW1_32,M,WT_1,1,FW,8/9/2023,22/9/2023,WT_FW
WT_FW1_33,F,WT_1,1,FW,6/9/2023,16/9/2023,WT_FW
WT_FW1_34,M,WT_1,1,FW,6/9/2023,16/9/2023,WT_FW
WT_FW1_35,F,WT_1,1,FW,5/9/2023,,WT_FW
WT_FW1_36,M,WT_1,1,FW,6/9/2023,16/9/2023,WT_FW
WT_FW1_37,F,WT_1,1,FW,8/9/2023,17/9/2023,WT_FW
WT_FW1_38,M,WT_1,1,FW,7/9/2023,,WT_FW
WT_FW1_39,F,WT_1,1,FW,8/9/2023,11/9/2023,WT_FW
WT_FW1_40,F,WT_1,1,FW,8/9/2023,17/9/2023,WT_FW
WT_FW1_41,M,WT_1,1,FW,7/9/2023,,WT_FW
WT_FW1_42,F,WT_1,1,FW,7/9/2023,,WT_FW
WT_FW1_43,F,WT_1,1,FW,7/9/2023,19/9/2023,WT_FW
WT_FW1_44,F,WT_1,1,FW,8/9/2023,17/9/2023,WT_FW
WT_FW1_45,F,WT_1,1,FW,8/9/2023,17/9/2023,WT_FW
WT_FW1_46,F,WT_1,1,FW,7/9/2023,,WT_FW
WT_FW1_47,M,WT_1,1,FW,6/9/2023,22/9/2023,WT_FW
WT_FW1_48,F,WT_1,1,FW,7/9/2023,,WT_FW
WT_FW1_49,F,WT_1,1,FW,8/9/2023,17/9/2023,WT_FW
WT_FW1_50,M,WT_1,1,FW,7/9/2023,,WT_FW
WT_FW1_51,F,WT_1,1,FW,8/9/2023,17/9/2023,WT_FW
WT_FW1_52,F,WT_1,1,FW,8/9/2023,17/9/2023,WT_FW
WT_FW1_54,M,WT_1,1,FW,7/9/2023,,WT_FW
WT_FW1_55,M,WT_1,1,FW,5/9/2023,,WT_FW
WT_FW1_56,M,WT_1,1,FW,8/9/2023,22/9/2023,WT_FW
WT_FW1_57,M,WT_1,1,FW,8/9/2023,21/9/2023,WT_FW
WT_FW1_58,F,WT_1,1,FW,8/9/2023,20/9/2023,WT_FW
WT_FW1_59,M,WT_1,1,FW,7/9/2023,,WT_FW
WT_FW1_60,M,WT_1,1,FW,8/9/2023,21/9/2023,WT_FW
WT_FW1_61,F,WT_1,1,FW,7/9/2023,22/9/2023,WT_FW
WT_FW1_62,F,WT_1,1,FW,7/9/2023,,WT_FW
WT_FW1_63,F,WT_1,1,FW,8/9/2023,,WT_FW
WT_FW1_64,M,WT_1,1,FW,7/9/2023,,WT_FW
WT_FW1_65,F,WT_1,1,FW,7/9/2023,,WT_FW
WT_FW1_66,M,WT_1,1,FW,7/9/2023,22/9/2023,WT_FW
WT_FW1_67,M,WT_1,1,FW,8/9/2023,20/9/2023,WT_FW
WT_FW1_68,M,WT_1,1,FW,8/9/2023,17/9/2023,WT_FW
WT_FW1_69,F,WT_1,1,FW,9/9/2023,16/9/2023,WT_FW
WT_FW1_70,F,WT_1,1,FW,8/9/2023,17/9/2023,WT_FW
WT_FW1_71,M,WT_1,1,FW,7/9/2023,,WT_FW
WT_FW1_72,F,WT_1,1,FW,7/9/2023,,WT_FW
WT_FW1_73,F,WT_1,1,FW,8/9/2023,17/9/2023,WT_FW
WT_FW1_74,F,WT_1,1,FW,7/9/2023,,WT_FW
WT_FW1_75,M,WT_1,1,FW,8/9/2023,22/9/2023,WT_FW
WT_FW1_76,M,WT_1,1,FW,6/9/2023,18/9/2023,WT_FW
WT_FW1_77,F,WT_1,1,FW,8/9/2023,13/9/2023,WT_FW
WT_FW1_78,F,WT_1,1,FW,9/9/2023,16/9/2023,WT_FW
WT_FW1_79,F,WT_1,1,FW,9/9/2023,,WT_FW
WT_FW1_80,M,WT_1,1,FW,10/9/2023,,WT_FW
WT_FW1_81,F,WT_1,1,FW,8/9/2023,18/9/2023,WT_FW
WT_FW1_82,F,WT_1,1,FW,10/9/2023,,WT_FW
WT_FW1_83,F,WT_1,1,FW,9/9/2023,16/9/2023,WT_FW
WT_FW1_84,M,WT_1,1,FW,8/9/2023,21/9/2023,WT_FW
WT_FW1_85,M,WT_1,1,FW,13/9/2023,28/9/2023,WT_FW
WT_FW1_86,M,WT_1,1,FW,13/9/2023,22/9/2023,WT_FW
WT_FW1_87,F,WT_1,1,FW,14/9/2023,23/9/2023,WT_FW
WT_FW1_88,M,WT_1,1,FW,14/9/2023,6/10/2023,WT_FW
WT_FW1_89,F,WT_1,1,FW,23/9/2023,3/10/2023,WT_FW
WT_FW1_90,M,WT_1,1,FW,20/9/2023,30/9/2023,WT_FW
WT_FW2_01,F,WT_1,2,FW,7/9/2023,,WT_FW
WT_FW2_02,M,WT_1,2,FW,6/9/2023,14/9/2023,WT_FW
WT_FW2_03,F,WT_1,2,FW,6/9/2023,13/9/2023,WT_FW
WT_FW2_04,M,WT_1,2,FW,6/9/2023,16/9/2023,WT_FW
WT_FW2_05,M,WT_1,2,FW,6/9/2023,17/9/2023,WT_FW
WT_FW2_06,F,WT_1,2,FW,7/9/2023,14/9/2023,WT_FW
WT_FW2_07,F,WT_1,2,FW,7/9/2023,,WT_FW
WT_FW2_08,M,WT_1,2,FW,7/9/2023,,WT_FW
WT_FW2_09,F,WT_1,2,FW,7/9/2023,,WT_FW
WT_FW2_10,M,WT_1,2,FW,6/9/2023,18/9/2023,WT_FW
WT_FW2_11,F,WT_1,2,FW,6/9/2023,13/9/2023,WT_FW
WT_FW2_12,F,WT_1,2,FW,7/9/2023,10/9/2023,WT_FW
WT_FW2_13,M,WT_1,2,FW,6/9/2023,16/9/2023,WT_FW
WT_FW2_14,F,WT_1,2,FW,6/9/2023,13/9/2023,WT_FW
WT_FW2_15,M,WT_1,2,FW,6/9/2023,13/9/2023,WT_FW
WT_FW2_16,F,WT_1,2,FW,5/9/2023,,WT_FW
WT_FW2_17,F,WT_1,2,FW,7/9/2023,,WT_FW
WT_FW2_18,M,WT_1,2,FW,7/9/2023,,WT_FW
WT_FW2_19,M,WT_1,2,FW,5/9/2023,,WT_FW
WT_FW2_20,F,WT_1,2,FW,6/9/2023,14/9/2023,WT_FW
WT_FW2_21,F,WT_1,2,FW,7/9/2023,,WT_FW
WT_FW2_22,M,WT_1,2,FW,6/9/2023,16/9/2023,WT_FW
WT_FW2_23,F,WT_1,2,FW,5/9/2023,,WT_FW
WT_FW2_24,M,WT_1,2,FW,6/9/2023,20/9/2023,WT_FW
WT_FW2_25,M,WT_1,2,FW,4/9/2023,,WT_FW
WT_FW2_26,F,WT_1,2,FW,7/9/2023,14/9/2023,WT_FW
WT_FW2_27,F,WT_1,2,FW,7/9/2023,,WT_FW
WT_FW2_28,M,WT_1,2,FW,6/9/2023,17/9/2023,WT_FW
WT_FW2_29,M,WT_1,2,FW,5/9/2023,,WT_FW
WT_FW2_30,M,WT_1,2,FW,7/9/2023,11/9/2023,WT_FW
WT_FW2_31,F,WT_1,2,FW,6/9/2023,13/9/2023,WT_FW
WT_FW2_32,M,WT_1,2,FW,6/9/2023,13/9/2023,WT_FW
WT_FW2_33,M,WT_1,2,FW,7/9/2023,,WT_FW
WT_FW2_34,F,WT_1,2,FW,7/9/2023,,WT_FW
WT_FW2_35,M,WT_1,2,FW,6/9/2023,23/9/2023,WT_FW
WT_FW2_36,M,WT_1,2,FW,7/9/2023,,WT_FW
WT_FW2_37,F,WT_1,2,FW,7/9/2023,10/9/2023,WT_FW
WT_FW2_38,F,WT_1,2,FW,7/9/2023,,WT_FW
WT_FW2_39,F,WT_1,2,FW,8/9/2023,17/9/2023,WT_FW
WT_FW2_40,F,WT_1,2,FW,8/9/2023,13/9/2023,WT_FW
WT_FW2_41,M,WT_1,2,FW,7/9/2023,11/9/2023,WT_FW
WT_FW2_42,F,WT_1,2,FW,7/9/2023,16/9/2023,WT_FW
WT_FW2_43,M,WT_1,2,FW,7/9/2023,,WT_FW
WT_FW2_44,F,WT_1,2,FW,7/9/2023,,WT_FW
WT_FW2_45,M,WT_1,2,FW,8/9/2023,21/9/2023,WT_FW
WT_FW2_46,M,WT_1,2,FW,8/9/2023,20/9/2023,WT_FW
WT_FW2_47,F,WT_1,2,FW,8/9/2023,17/9/2023,WT_FW
WT_FW2_48,F,WT_1,2,FW,8/9/2023,13/9/2023,WT_FW
WT_FW2_49,M,WT_1,2,FW,7/9/2023,,WT_FW
WT_FW2_50,F,WT_1,2,FW,7/9/2023,,WT_FW
WT_FW2_51,F,WT_1,2,FW,7/9/2023,16/9/2023,WT_FW
WT_FW2_52,M,WT_1,2,FW,7/9/2023,,WT_FW
WT_FW2_53,F,WT_1,2,FW,8/9/2023,16/9/2023,WT_FW
WT_FW2_54,M,WT_1,2,FW,8/9/2023,22/9/2023,WT_FW
WT_FW2_55,F,WT_1,2,FW,7/9/2023,,WT_FW
WT_FW2_56,M,WT_1,2,FW,8/9/2023,22/9/2023,WT_FW
WT_FW2_57,F,WT_1,2,FW,7/9/2023,,WT_FW
WT_FW2_58,F,WT_1,2,FW,7/9/2023,16/9/2023,WT_FW
WT_FW2_59,M,WT_1,2,FW,8/9/2023,13/9/2023,WT_FW
WT_FW2_60,M,WT_1,2,FW,8/9/2023,16/9/2023,WT_FW
WT_FW2_61,F,WT_1,2,FW,7/9/2023,16/9/2023,WT_FW
WT_FW2_62,M,WT_1,2,FW,7/9/2023,,WT_FW
WT_FW2_63,M,WT_1,2,FW,7/9/2023,,WT_FW
WT_FW2_64,F,WT_1,2,FW,8/9/2023,17/9/2023,WT_FW
WT_FW2_65,M,WT_1,2,FW,8/9/2023,18/9/2023,WT_FW
WT_FW2_66,M,WT_1,2,FW,8/9/2023,16/9/2023,WT_FW
WT_FW2_67,M,WT_1,2,FW,8/9/2023,23/9/2023,WT_FW
WT_FW2_68,F,WT_1,2,FW,7/9/2023,,WT_FW
WT_FW2_69,M,WT_1,2,FW,8/9/2023,17/9/2023,WT_FW
WT_FW2_70,M,WT_1,2,FW,7/9/2023,,WT_FW
WT_FW2_71,F,WT_1,2,FW,8/9/2023,17/9/2023,WT_FW
WT_FW2_72,F,WT_1,2,FW,8/9/2023,22/9/2023,WT_FW
WT_FW2_73,M,WT_1,2,FW,9/9/2023,22/9/2023,WT_FW
WT_FW2_74,M,WT_1,2,FW,8/9/2023,18/9/2023,WT_FW
WT_FW2_75,F,WT_1,2,FW,7/9/2023,17/9/2023,WT_FW
WT_FW2_76,M,WT_1,2,FW,8/9/2023,21/9/2023,WT_FW
WT_FW2_77,F,WT_1,2,FW,7/9/2023,,WT_FW
WT_FW2_78,F,WT_1,2,FW,9/9/2023,19/9/2023,WT_FW
WT_FW2_79,M,WT_1,2,FW,8/9/2023,28/9/2023,WT_FW
WT_FW2_80,M,WT_1,2,FW,9/9/2023,29/9/2023,WT_FW
WT_FW2_81,M,WT_1,2,FW,9/9/2023,16/9/2023,WT_FW
WT_FW2_82,M,WT_1,2,FW,9/9/2023,24/9/2023,WT_FW
WT_FW2_83,M,WT_1,2,FW,10/9/2023,,WT_FW
WT_FW2_84,M,WT_1,2,FW,14/9/2023,19/9/2023,WT_FW
WT_FW2_85,M,WT_1,2,FW,13/9/2023,29/9/2023,WT_FW
WT_FW2_86,M,WT_1,2,FW,15/9/2023,28/9/2023,WT_FW
WT_FW2_87,M,WT_1,2,FW,14/9/2023,29/9/2023,WT_FW
WT_FW2_88,F,WT_1,2,FW,17/9/2023,28/9/2023,WT_FW
WT_FW2_89,F,WT_1,2,FW,24/9/2023,29/9/2023,WT_FW
WT_FW2_90,F,WT_1,2,FW,23/9/2023,28/9/2023,WT_FW
WT_FW2_91,M,WT_1,2,FW,20/9/2023,30/9/2023,WT_FW
WT_FW3_01,F,WT_1,3,FW,8/9/2023,13/9/2023,WT_FW
WT_FW3_02,F,WT_1,3,FW,7/9/2023,,WT_FW
WT_FW3_03,F,WT_1,3,FW,8/9/2023,16/9/2023,WT_FW
WT_FW3_04,M,WT_1,3,FW,3/9/2023,,WT_FW
WT_FW3_05,M,WT_1,3,FW,5/9/2023,,WT_FW
WT_FW3_06,M,WT_1,3,FW,5/9/2023,,WT_FW
WT_FW3_07,M,WT_1,3,FW,6/9/2023,21/9/2023,WT_FW
WT_FW3_08,F,WT_1,3,FW,7/9/2023,,WT_FW
WT_FW3_09,F,WT_1,3,FW,5/9/2023,,WT_FW
WT_FW3_10,M,WT_1,3,FW,5/9/2023,,WT_FW
WT_FW3_11,M,WT_1,3,FW,7/9/2023,,WT_FW
WT_FW3_12,F,WT_1,3,FW,7/9/2023,,WT_FW
WT_FW3_13,M,WT_1,3,FW,7/9/2023,,WT_FW
WT_FW3_14,M,WT_1,3,FW,6/9/2023,14/9/2023,WT_FW
WT_FW3_15,M,WT_1,3,FW,6/9/2023,18/9/2023,WT_FW
WT_FW3_16,M,WT_1,3,FW,8/9/2023,17/9/2023,WT_FW
WT_FW3_17,M,WT_1,3,FW,7/9/2023,,WT_FW
WT_FW3_18,M,WT_1,3,FW,6/9/2023,16/9/2023,WT_FW
WT_FW3_19,F,WT_1,3,FW,7/9/2023,,WT_FW
WT_FW3_20,F,WT_1,3,FW,5/9/2023,,WT_FW
WT_FW3_21,F,WT_1,3,FW,7/9/2023,,WT_FW
WT_FW3_22,M,WT_1,3,FW,5/9/2023,,WT_FW
WT_FW3_23,M,WT_1,3,FW,6/9/2023,18/9/2023,WT_FW
WT_FW3_24,F,WT_1,3,FW,6/9/2023,13/9/2023,WT_FW
WT_FW3_25,F,WT_1,3,FW,7/9/2023,,WT_FW
WT_FW3_26,F,WT_1,3,FW,7/9/2023,,WT_FW
WT_FW3_27,F,WT_1,3,FW,7/9/2023,,WT_FW
WT_FW3_28,M,WT_1,3,FW,7/9/2023,,WT_FW
WT_FW3_29,F,WT_1,3,FW,7/9/2023,,WT_FW
WT_FW3_30,F,WT_1,3,FW,6/9/2023,16/9/2023,WT_FW
WT_FW3_31,F,WT_1,3,FW,5/9/2023,,WT_FW
WT_FW3_32,M,WT_1,3,FW,5/9/2023,,WT_FW
WT_FW3_33,F,WT_1,3,FW,6/9/2023,14/9/2023,WT_FW
WT_FW3_34,M,WT_1,3,FW,6/9/2023,14/9/2023,WT_FW
WT_FW3_35,M,WT_1,3,FW,7/9/2023,,WT_FW
WT_FW3_36,F,WT_1,3,FW,5/9/2023,,WT_FW
WT_FW3_37,M,WT_1,3,FW,6/9/2023,18/9/2023,WT_FW
WT_FW3_38,F,WT_1,3,FW,6/9/2023,16/9/2023,WT_FW
WT_FW3_39,M,WT_1,3,FW,6/9/2023,17/9/2023,WT_FW
WT_FW3_40,F,WT_1,3,FW,6/9/2023,13/9/2023,WT_FW
WT_FW3_41,F,WT_1,3,FW,6/9/2023,17/9/2023,WT_FW
WT_FW3_42,M,WT_1,3,FW,3/9/2023,,WT_FW
WT_FW3_43,M,WT_1,3,FW,8/9/2023,18/9/2023,WT_FW
WT_FW3_44,M,WT_1,3,FW,8/9/2023,21/9/2023,WT_FW
WT_FW3_45,M,WT_1,3,FW,6/9/2023,17/9/2023,WT_FW
WT_FW3_46,M,WT_1,3,FW,7/9/2023,,WT_FW
WT_FW3_47,F,WT_1,3,FW,7/9/2023,,WT_FW
WT_FW3_48,F,WT_1,3,FW,7/9/2023,,WT_FW
WT_FW3_49,M,WT_1,3,FW,3/9/2023,,WT_FW
WT_FW3_50,F,WT_1,3,FW,6/9/2023,18/9/2023,WT_FW
WT_FW3_51,M,WT_1,3,FW,7/9/2023,,WT_FW
WT_FW3_52,M,WT_1,3,FW,3/9/2023,,WT_FW
WT_FW3_53,F,WT_1,3,FW,6/9/2023,13/9/2023,WT_FW
WT_FW3_54,F,WT_1,3,FW,5/9/2023,,WT_FW
WT_FW3_55,F,WT_1,3,FW,6/9/2023,16/9/2023,WT_FW
WT_FW3_56,M,WT_1,3,FW,5/9/2023,,WT_FW
WT_FW3_57,F,WT_1,3,FW,6/9/2023,17/9/2023,WT_FW
WT_FW3_58,M,WT_1,3,FW,3/9/2023,,WT_FW
WT_FW3_59,F,WT_1,3,FW,7/9/2023,,WT_FW
WT_FW3_60,F,WT_1,3,FW,6/9/2023,14/9/2023,WT_FW
WT_FW3_61,F,WT_1,3,FW,7/9/2023,,WT_FW
WT_FW3_62,M,WT_1,3,FW,7/9/2023,,WT_FW
WT_FW3_63,F,WT_1,3,FW,8/9/2023,18/9/2023,WT_FW
WT_FW3_64,M,WT_1,3,FW,7/9/2023,,WT_FW
WT_FW3_65,M,WT_1,3,FW,8/9/2023,16/9/2023,WT_FW
WT_FW3_66,F,WT_1,3,FW,8/9/2023,17/9/2023,WT_FW
WT_FW3_67,F,WT_1,3,FW,8/9/2023,17/9/2023,WT_FW
WT_FW3_68,F,WT_1,3,FW,8/9/2023,18/9/2023,WT_FW
WT_FW3_69,M,WT_1,3,FW,8/9/2023,17/9/2023,WT_FW
WT_FW3_70,F,WT_1,3,FW,8/9/2023,17/9/2023,WT_FW
WT_FW3_71,M,WT_1,3,FW,8/9/2023,21/9/2023,WT_FW
WT_FW3_72,F,WT_1,3,FW,8/9/2023,16/9/2023,WT_FW
WT_FW3_73,F,WT_1,3,FW,8/9/2023,17/9/2023,WT_FW
WT_FW3_74,M,WT_1,3,FW,8/9/2023,20/9/2023,WT_FW
WT_FW3_75,M,WT_1,3,FW,8/9/2023,18/9/2023,WT_FW
WT_FW3_76,M,WT_1,3,FW,8/9/2023,18/9/2023,WT_FW
WT_FW3_77,M,WT_1,3,FW,8/9/2023,16/9/2023,WT_FW
WT_FW3_78,M,WT_1,3,FW,8/9/2023,20/9/2023,WT_FW
WT_FW3_79,F,WT_1,3,FW,10/9/2023,,WT_FW
WT_FW3_80,F,WT_1,3,FW,9/9/2023,16/9/2023,WT_FW
WT_FW3_81,F,WT_1,3,FW,9/9/2023,17/9/2023,WT_FW
WT_FW3_82,M,WT_1,3,FW,8/9/2023,20/9/2023,WT_FW
WT_FW3_83,F,WT_1,3,FW,9/9/2023,18/9/2023,WT_FW
WT_FW3_85,M,WT_1,3,FW,9/9/2023,23/9/2023,WT_FW
WT_FW3_86,M,WT_1,3,FW,9/9/2023,9/9/2023,WT_FW
WT_FW3_88,M,WT_1,3,FW,12/9/2023,28/9/2023,WT_FW
WT_FW3_89,F,WT_1,3,FW,12/9/2023,22/9/2023,WT_FW
WT_FW3_90,F,WT_1,3,FW,14/9/2023,28/9/2023,WT_FW
SWT_FW1_01,M,WT_2,1,FW,13/8/2023,,SWT_FW
SWT_FW1_02,F,WT_2,1,FW,15/8/2023,,SWT_FW
SWT_FW1_03,F,WT_2,1,FW,16/8/2023,,SWT_FW
SWT_FW1_04,M,WT_2,1,FW,13/8/2023,,SWT_FW
SWT_FW1_05,M,WT_2,1,FW,16/8/2023,,SWT_FW
SWT_FW1_06,F,WT_2,1,FW,14/8/2023,,SWT_FW
SWT_FW1_07,M,WT_2,1,FW,15/8/2023,,SWT_FW
SWT_FW1_08,M,WT_2,1,FW,15/8/2023,,SWT_FW
SWT_FW1_09,M,WT_2,1,FW,15/8/2023,,SWT_FW
SWT_FW1_10,M,WT_2,1,FW,15/8/2023,,SWT_FW
SWT_FW1_11,M,WT_2,1,FW,13/8/2023,,SWT_FW
SWT_FW1_12,M,WT_2,1,FW,15/8/2023,,SWT_FW
SWT_FW1_13,M,WT_2,1,FW,16/8/2023,,SWT_FW
SWT_FW1_14,F,WT_2,1,FW,16/8/2023,,SWT_FW
SWT_FW1_15,F,WT_2,1,FW,13/8/2023,,SWT_FW
SWT_FW1_16,F,WT_2,1,FW,15/8/2023,,SWT_FW
SWT_FW1_17,M,WT_2,1,FW,15/8/2023,,SWT_FW
SWT_FW1_18,F,WT_2,1,FW,16/8/2023,,SWT_FW
SWT_FW1_19,F,WT_2,1,FW,16/8/2023,,SWT_FW
SWT_FW1_20,M,WT_2,1,FW,15/8/2023,,SWT_FW
SWT_FW1_21,M,WT_2,1,FW,16/8/2023,,SWT_FW
SWT_FW1_22,F,WT_2,1,FW,16/8/2023,,SWT_FW
SWT_FW1_23,M,WT_2,1,FW,16/8/2023,,SWT_FW
SWT_FW1_24,M,WT_2,1,FW,16/8/2023,27/8/2023,SWT_FW
SWT_FW1_25,F,WT_2,1,FW,16/8/2023,,SWT_FW
SWT_FW1_26,M,WT_2,1,FW,16/8/2023,25/8/2023,SWT_FW
SWT_FW1_27,F,WT_2,1,FW,18/8/2023,,SWT_FW
SWT_FW1_28,M,WT_2,1,FW,16/8/2023,27/8/2023,SWT_FW
SWT_FW1_29,F,WT_2,1,FW,16/8/2023,,SWT_FW
SWT_FW1_30,M,WT_2,1,FW,16/8/2023,29/8/2023,SWT_FW
SWT_FW1_31,F,WT_2,1,FW,17/8/2023,27/8/2023,SWT_FW
SWT_FW1_32,M,WT_2,1,FW,16/8/2023,26/8/2023,SWT_FW
SWT_FW1_33,F,WT_2,1,FW,16/8/2023,27/8/2023,SWT_FW
SWT_FW1_34,M,WT_2,1,FW,16/8/2023,24/8/2023,SWT_FW
SWT_FW1_35,M,WT_2,1,FW,16/8/2023,25/8/2023,SWT_FW
SWT_FW1_36,F,WT_2,1,FW,16/8/2023,26/8/2023,SWT_FW
SWT_FW1_37,M,WT_2,1,FW,16/8/2023,24/8/2023,SWT_FW
SWT_FW1_38,M,WT_2,1,FW,17/8/2023,1/9/2023,SWT_FW
SWT_FW1_39,M,WT_2,1,FW,16/8/2023,29/8/2023,SWT_FW
SWT_FW1_40,M,WT_2,1,FW,17/8/2023,30/8/2023,SWT_FW
SWT_FW1_41,M,WT_2,1,FW,16/8/2023,29/8/2023,SWT_FW
SWT_FW1_42,M,WT_2,1,FW,17/8/2023,27/8/2023,SWT_FW
SWT_FW1_43,M,WT_2,1,FW,17/8/2023,29/8/2023,SWT_FW
SWT_FW1_44,M,WT_2,1,FW,18/8/2023,2/9/2023,SWT_FW
SWT_FW1_45,M,WT_2,1,FW,17/8/2023,27/8/2023,SWT_FW
SWT_FW1_46,F,WT_2,1,FW,17/8/2023,24/8/2023,SWT_FW
SWT_FW1_47,F,WT_2,1,FW,18/8/2023,9/9/2023,SWT_FW
SWT_FW1_48,M,WT_2,1,FW,18/8/2023,27/8/2023,SWT_FW
SWT_FW1_49,M,WT_2,1,FW,18/8/2023,8/9/2023,SWT_FW
SWT_FW1_50,M,WT_2,1,FW,18/8/2023,2/9/2023,SWT_FW
SWT_FW1_51,M,WT_2,1,FW,19/8/2023,1/9/2023,SWT_FW
SWT_FW1_52,F,WT_2,1,FW,18/8/2023,1/9/2023,SWT_FW
SWT_FW1_53,M,WT_2,1,FW,17/8/2023,31/8/2023,SWT_FW
SWT_FW1_55,M,WT_2,1,FW,17/8/2023,8/9/2023,SWT_FW
SWT_FW1_56,M,WT_2,1,FW,19/8/2023,4/9/2023,SWT_FW
SWT_FW1_57,M,WT_2,1,FW,19/8/2023,30/8/2023,SWT_FW
SWT_FW1_58,M,WT_2,1,FW,19/8/2023,2/9/2023,SWT_FW
SWT_FW1_59,F,WT_2,1,FW,19/8/2023,28/8/2023,SWT_FW
SWT_FW1_60,F,WT_2,1,FW,19/8/2023,31/8/2023,SWT_FW
SWT_FW1_61,F,WT_2,1,FW,19/8/2023,29/8/2023,SWT_FW
SWT_FW1_62,F,WT_2,1,FW,21/8/2023,1/9/2023,SWT_FW
SWT_FW1_63,M,WT_2,1,FW,21/8/2023,7/9/2023,SWT_FW
SWT_FW1_64,M,WT_2,1,FW,21/8/2023,3/9/2023,SWT_FW
SWT_FW1_65,F,WT_2,1,FW,19/8/2023,27/8/2023,SWT_FW
SWT_FW1_66,F,WT_2,1,FW,23/8/2023,9/9/2023,SWT_FW
SWT_FW1_67,F,WT_2,1,FW,19/8/2023,1/9/2023,SWT_FW
SWT_FW1_68,M,WT_2,1,FW,22/8/2023,13/9/2023,SWT_FW
SWT_FW1_69,F,WT_2,1,FW,24/8/2023,3/9/2023,SWT_FW
SWT_FW1_70,F,WT_2,1,FW,23/8/2023,4/9/2023,SWT_FW
SWT_FW1_71,F,WT_2,1,FW,24/8/2023,1/9/2023,SWT_FW
SWT_FW1_72,M,WT_2,1,FW,24/8/2023,5/9/2023,SWT_FW
SWT_FW1_73,M,WT_2,1,FW,24/8/2023,9/9/2023,SWT_FW
SWT_FW1_74,M,WT_2,1,FW,24/8/2023,9/9/2023,SWT_FW
SWT_FW1_75,F,WT_2,1,FW,25/8/2023,3/9/2023,SWT_FW
SWT_FW1_76,M,WT_2,1,FW,24/8/2023,4/9/2023,SWT_FW
SWT_FW1_77,M,WT_2,1,FW,24/8/2023,13/9/2023,SWT_FW
SWT_FW1_78,F,WT_2,1,FW,29/8/2023,9/9/2023,SWT_FW
SWT_FW2_01,M,WT_2,2,FW,13/8/2023,,SWT_FW
SWT_FW2_02,M,WT_2,2,FW,13/8/2023,,SWT_FW
SWT_FW2_03,F,WT_2,2,FW,13/8/2023,,SWT_FW
SWT_FW2_04,M,WT_2,2,FW,14/8/2023,,SWT_FW
SWT_FW2_05,F,WT_2,2,FW,15/8/2023,,SWT_FW
SWT_FW2_06,F,WT_2,2,FW,13/8/2023,,SWT_FW
SWT_FW2_07,M,WT_2,2,FW,13/8/2023,,SWT_FW
SWT_FW2_08,F,WT_2,2,FW,14/8/2023,,SWT_FW
SWT_FW2_09,F,WT_2,2,FW,13/8/2023,,SWT_FW
SWT_FW2_10,F,WT_2,2,FW,16/8/2023,,SWT_FW
SWT_FW2_11,F,WT_2,2,FW,16/8/2023,,SWT_FW
SWT_FW2_12,M,WT_2,2,FW,13/8/2023,,SWT_FW
SWT_FW2_13,M,WT_2,2,FW,13/8/2023,,SWT_FW
SWT_FW2_14,F,WT_2,2,FW,15/8/2023,,SWT_FW
SWT_FW2_15,M,WT_2,2,FW,14/8/2023,,SWT_FW
SWT_FW2_16,M,WT_2,2,FW,14/8/2023,,SWT_FW
SWT_FW2_17,M,WT_2,2,FW,15/8/2023,,SWT_FW
SWT_FW2_18,M,WT_2,2,FW,15/8/2023,,SWT_FW
SWT_FW2_19,M,WT_2,2,FW,14/8/2023,,SWT_FW
SWT_FW2_20,M,WT_2,2,FW,16/8/2023,29/8/2023,SWT_FW
SWT_FW2_21,F,WT_2,2,FW,15/8/2023,,SWT_FW
SWT_FW2_22,F,WT_2,2,FW,16/8/2023,28/8/2023,SWT_FW
SWT_FW2_23,M,WT_2,2,FW,15/8/2023,,SWT_FW
SWT_FW2_24,F,WT_2,2,FW,16/8/2023,25/8/2023,SWT_FW
SWT_FW2_25,M,WT_2,2,FW,16/8/2023,26/8/2023,SWT_FW
SWT_FW2_26,F,WT_2,2,FW,15/8/2023,,SWT_FW
SWT_FW2_27,M,WT_2,2,FW,14/8/2023,,SWT_FW
SWT_FW2_28,M,WT_2,2,FW,15/8/2023,,SWT_FW
SWT_FW2_29,F,WT_2,2,FW,15/8/2023,,SWT_FW
SWT_FW2_30,M,WT_2,2,FW,16/8/2023,31/8/2023,SWT_FW
SWT_FW2_31,F,WT_2,2,FW,15/8/2023,,SWT_FW
SWT_FW2_32,M,WT_2,2,FW,15/8/2023,,SWT_FW
